cluster,Nom_Clúster,N_jugadors,Percentatge,pts,fgm,fga,3pm,3pa,ftm,ast,tov,oreb,dreb,stl,blk,pf,OER,possessions_per_match,defensive_contribution,pct_2pa,pct_3pa,fg2_pct,fg3_pct,avg_min
0,Organitzadors de Joc,5,5.1,10.214770284689553,3.362062121934032,8.65123590082818,0.9114785376489326,3.3296406879547775,2.5791675031725547,2.1427111579862794,2.1446780917180517,,,1.2491548630674554,0.1273830009668003,2.356167843171722,83.15623153805359,0.14614969799932742,1.3765378640342558,62.92359708232052,37.07640291767949,45.86993464984398,26.18762029735796,1384.8828568988993
1,Jugadors de Rol,24,24.5,3.5806506026852194,1.3425732722086068,3.570360803364139,0.3439742843601165,1.343595147768027,0.5515297739078886,0.6625884415486659,0.9129961808378066,,,0.5155123621353466,0.11694015729487522,1.4497002529668812,73.92562429296864,0.10366657045428411,0.6324525194302218,63.83769184178983,36.162308158210166,46.10623873025708,23.086530087310678,753.1870509869938
2,Jugadors de Rol,69,70.4,6.9532814043691245,2.5485031197614685,6.183635596629808,0.6603549653026424,2.2768769511550624,1.1959201995435451,1.1875890904808144,1.4188689213796848,,,0.7845097639110922,0.16776477344090387,1.8605227040866243,83.23031849485427,0.041584431487146696,0.9522745373519961,63.440761127684155,36.559238872315845,48.30355755458936,28.8535528284918,1140.2237532264487
