_id,n_records,total_min,avg_min,pts,fgm,fga,3pm,3pa,ftm,fta,oreb,dreb,ast,tov,stl,blk,pf,player,n_outliers,possessions,possessions_per_match,oer,def_contribution,def_per_match,fg2a,fg2m,pct_2pa,pct_3pa,fg2_pct,fg3_pct,best_zone,best_zone_pct,OER,fga_2,fgm_2,defensive_contribution,total_defensive_actions,best_zone_efficiency,scaled_pts,scaled_fgm,scaled_fga,scaled_3pm,scaled_3pa,scaled_ftm,scaled_fta,scaled_ast,scaled_tov,scaled_stl,scaled_blk,scaled_pf,scaled_possessions,scaled_possessions_per_match,scaled_oer,scaled_def_contribution,scaled_def_per_match,scaled_fg2a,scaled_fg2m,scaled_pct_2pa,scaled_pct_3pa,scaled_fg2_pct,scaled_fg3_pct,scaled_best_zone_pct,scaled_OER,scaled_fga_2,scaled_fgm_2,scaled_defensive_contribution,scaled_total_defensive_actions,scaled_best_zone_efficiency,cluster,position,height_cm,weight_kg,birth_date,nationality,formation,age,bmi,is_tall,is_heavy
27,630,775339,1230.6968253968255,7.306349206349206,2.771428571428572,6.492063492063492,0.6904761904761905,2.3380952380952382,1.073015873015873,1.626984126984127,,,1.0857142857142856,1.4555555555555555,0.7380952380952381,0.2238095238095238,2.020634920634921,27,0,8.598412698412698,0.0136482741244646,84.97,2.4174603174603173,0.0038372385991433,4.153968253968253,2.0809523809523807,63.98533007334962,36.01466992665037,50.09552923194498,29.531568228105904,E3R,62.5,84.97323241646669,4.153968253968253,2.0809523809523807,0.961904761904762,2.4174603174603173,0.0,0.5265273241653915,0.7359644157980956,0.5335953142094315,0.3424900480823322,0.2646412371705607,-0.0694799716960651,-0.1598680594568082,-0.0501491572415434,0.3570504130368935,-0.0191447878780603,0.8373219075399351,0.6977684906995274,0.4374131955354114,-0.6558935995002632,0.5709119021347837,0.3514506075364259,-0.6647590151171494,0.5692703077618338,0.7382429260406745,0.0456829819136466,-0.0456829819136486,0.5517609523124148,0.4382321221685691,-0.1252951937641743,0.5713253450112654,0.5692703077618338,0.7382429260406745,0.2781769782953637,0.3514506075364259,0.0,2,Ala-pivot,183,101,1998-01-06,Espanyol,False,28,30.15915673803338,0,1
15,4745,5792058,1220.6655426765017,7.785036880927292,2.9106427818756586,6.778503688092729,0.6861959957850369,2.295468914646997,1.277555321390938,2.0720758693361434,,,1.1475237091675448,1.4491043203371972,0.7559536354056902,0.2320337197049525,2.026554267650158,15,0,9.056438356164383,0.0019086276830694,85.96,2.43709167544784,0.0005136125764905,4.483034773445732,2.224446786090622,66.13605272975998,33.86394727024002,49.61921775103423,29.893499816378995,MEL,58.26330532212886,85.96135229726711,4.483034773445732,2.224446786090622,0.9879873551106428,2.43709167544784,0.0,0.7754293886813197,0.9508722894164292,0.7194193269136032,0.3270250468074252,0.2168548257902007,0.3289524648576241,0.4957910297650059,0.090528869419198,0.3384057245321854,0.0614149989861906,0.9349280727185848,0.7153119963438357,0.6593673411405407,-0.8147378161949346,0.7114275741333539,0.3877920824124207,-0.8152598114231393,0.8886965225555001,1.015587343497265,0.253075013445721,-0.2530750134457223,0.4446775092503525,0.5094738485237565,-0.2877983956162848,0.7115694709763873,0.8886965225555001,1.015587343497265,0.3875994966909598,0.3877920824124207,0.0,2,Base,187,75,1997-01-28,Francès,False,28,21.447567845806283,0,0
53,66,70237,1064.1969696969695,7.96969696969697,2.9393939393939394,6.651515151515151,0.8787878787878788,2.303030303030303,1.2121212121212122,2.060606060606061,,,0.9696969696969696,1.4090909090909092,0.8787878787878788,0.2121212121212121,2.136363636363636,53,0,8.884848484848485,0.1346189164370982,89.7,2.5,0.0378787878787878,4.348484848484848,2.060606060606061,65.375854214123,34.624145785877,47.386759581881535,38.1578947368421,PR,100.0,89.69986357435198,4.348484848484848,2.060606060606061,1.0909090909090908,2.5,0.0,0.8714466453800189,0.9952560495690462,0.6370373157245472,1.022889121012173,0.2253315506555317,0.201490149899922,0.4788949977115358,-0.3142041534531454,0.2227631284329424,0.6155240992865341,0.6986030229444198,1.0407602721188225,0.5762167956681257,0.9809092648045596,1.2422645572390676,0.504247668299872,0.8767141347370925,0.7580883607185782,0.6989177805174119,0.1797698320195108,-0.1797698320195128,-0.0572194989590543,2.1362170798180222,1.3130595928772348,1.242177402921656,0.7580883607185782,0.6989177805174119,0.8193800117577346,0.504247668299872,0.0,2,Escolta,204,107,2001-07-21,Espanyol,False,24,25.71126489811611,1,1
50,259,236610,913.5521235521236,5.687258687258687,2.200772200772201,5.06949806949807,0.4362934362934363,1.5598455598455598,0.8494208494208494,1.277992277992278,,,0.8185328185328186,1.1274131274131274,0.7297297297297297,0.1505791505791505,1.7104247104247103,50,0,6.708108108108108,0.0259000313054367,84.78,2.007722007722008,0.007751822423637,3.50965250965251,1.7644787644787645,69.23076923076923,30.769230769230766,50.27502750275027,27.970297029702973,PR,56.71641791044776,84.78185794865891,3.50965250965251,1.7644787644787645,0.8803088803088803,2.007722007722008,0.0,-0.3153472304593857,-0.1449696985474279,-0.3892738180555472,-0.5759113100662108,-0.607818695402074,-0.5050316990522704,-0.6739635954617482,-0.6582532207236075,-0.591312675706759,-0.056881856844604,-0.0317887017526876,-0.2216191646847203,-0.4786074098036254,-0.4901202278523224,0.543944247912836,-0.4070549680101802,-0.4874984031296966,-0.0561696174713598,0.1265661800609501,0.5514954258811218,-0.5514954258811238,0.5921154128531602,0.1309153278164505,-0.3471310066292674,0.5441635142544539,-0.0561696174713598,0.1265661800609501,-0.0641366400037998,-0.4070549680101802,0.0,2,Base,207,81,2003-02-05,Serbi,True,22,18.903591682419663,1,0
61,28,26205,935.8928571428572,4.178571428571429,1.5,5.142857142857143,0.6428571428571429,2.1785714285714284,0.5357142857142857,1.0,,,1.0714285714285714,1.5357142857142858,0.5357142857142857,0.0,1.25,61,0,7.078571428571429,0.2528061224489796,59.03,2.071428571428572,0.0739795918367347,2.964285714285715,0.8571428571428571,57.63888888888889,42.36111111111111,28.915662650602403,29.50819672131148,Ce3L,100.0,59.03128153380423,2.964285714285715,0.8571428571428571,0.5357142857142857,2.071428571428572,0.0,-1.0998156706111266,-1.2267663274629392,-0.341683160149241,0.1704351101000736,0.0858064287657678,-1.1161161208274528,-1.0834705497717685,-0.0826633918496884,0.5887168310415372,-0.932091571722516,-1.8188878456408573,-1.5862060837016525,-0.2990850001309916,2.5800506236185945,-3.110882574272216,-0.289121685664173,2.5114346796860354,-0.5855593937232396,-1.6271227419224017,-0.5662979847261558,0.5662979847261543,-4.209856451468453,0.4336317320796545,1.3130595928772348,-3.1106228659912243,-0.5855593937232396,-1.6271227419224017,-1.5097907614486112,-0.289121685664173,0.0,1,Ala-pivot,193,104,1990-03-28,Americà,False,35,27.92021262315767,0,1
33,2224,2716322,1221.3678057553957,7.777428057553957,2.808453237410072,6.811600719424461,0.927158273381295,3.02113309352518,1.233363309352518,1.847571942446043,,,1.3462230215827338,1.4532374100719423,0.7652877697841727,0.1371402877697841,1.8826438848920863,33,0,9.003866906474821,0.0040485013068681,86.38,2.3556654676258995,0.0010592020987526,3.790467625899281,1.8812949640287773,55.64723744141528,44.35276255858472,49.632265717674976,30.68909063848787,PC,61.02564102564103,86.37875413241713,3.790467625899281,1.8812949640287773,0.9024280575539568,2.3556654676258995,0.0,0.7714730473198477,0.7931201631313582,0.7408905563566605,1.197658791093073,1.03036357274958,0.2428686743098439,0.1650770977256485,0.5427677936433175,0.3503507502610634,0.1035215700866515,-0.1912834268130814,0.2887966044109419,0.6338918006296731,-0.7857840865153629,0.7710402834660812,0.2370562806564055,-0.7905543671291668,0.2164187630845916,0.3523472534239075,-0.758350938910751,0.7583509389107495,0.4476109283444684,0.6660759951057023,-0.1818458947774262,0.7708114280347084,0.2164187630845916,0.3523472534239075,0.0286584306354618,0.2370562806564055,0.0,2,Pivot,182,94,1992-03-10,Argentí,True,33,28.378215191402003,0,1
25,1237,1457098,1177.9288601455132,7.886822958771221,2.901374292643492,6.551333872271625,0.6459175424413904,2.129345189975748,1.4381568310428456,2.1366208569118834,,,1.0703314470493128,1.5125303152789005,0.7946645109135004,0.2789005658852061,1.8447857720291028,25,0,8.91851253031528,0.0072097918595919,88.43,2.586095392077607,0.002090618748648,4.421988682295877,2.255456750202102,67.49753208292202,32.502467917077986,51.005484460694696,30.33409263477601,Ce3L,59.17553191489362,88.43204437918094,4.421988682295877,2.255456750202102,1.0735650767987066,2.586095392077607,0.0,0.8283548477223593,0.9365643297179012,0.5720461323468867,0.1814928041741151,0.0306211559589947,0.6417960327520374,0.5908714451960186,-0.0851604430119954,0.5217129329601213,0.2360409649127384,1.4911518285528576,0.1765943606524768,0.5925300181322817,-0.7430099941184202,1.062007079018679,0.6636270413476207,-0.7438496458174073,0.8294388324844754,1.0755230631064212,0.3843611037743177,-0.3843611037743183,0.7563353596740212,0.5961990585339334,-0.2528089159841574,1.0622354764779365,0.8294388324844754,1.0755230631064212,0.7466178562440299,0.6636270413476207,0.0,2,Pivot,201,85,2003-07-24,Italià,True,22,21.03908319101013,1,0
37,259,287575,1110.328185328185,7.644787644787645,2.8687258687258685,6.27027027027027,0.7027027027027027,2.23938223938224,1.204633204633205,2.023166023166023,,,0.9845559845559846,1.3629343629343629,0.7104247104247104,0.0926640926640926,2.0694980694980694,37,0,8.442471042471043,0.0325964132913939,90.55,2.166023166023166,0.0083630238070392,4.030888030888031,2.166023166023166,64.28571428571429,35.714285714285715,53.735632183908045,31.379310344827587,PL,57.65765765765766,90.55154120552456,4.030888030888031,2.166023166023166,0.8030888030888031,2.166023166023166,0.0,0.7025043348814527,0.8861642783252077,0.3897101087266225,0.386666315942642,0.1539786328571471,0.1869038923731671,0.4237425459526105,-0.2803850887911109,0.0893662832686171,-0.1439674006135503,-0.7191345263250607,0.8425869859951512,0.3618456013995745,-0.3995143006161287,1.3629093261267289,-0.1140086300594969,-0.4598219153785484,0.4497958323976932,0.9026668093642204,0.0746487306385182,-0.0746487306385188,1.370121988773804,0.8019371496366784,-0.3110286947418938,1.3630562429375954,0.4497958323976932,0.9026668093642204,-0.3880927456496957,-0.1140086300594969,0.0,2,Ala-pivot,187,98,1995-07-27,Francès,False,30,28.024821985186875,0,1
74,59,38391,650.6949152542373,2.6610169491525424,1.0,2.4745762711864407,0.2711864406779661,0.9491525423728814,0.3898305084745763,0.6610169491525424,,,0.576271186440678,0.5254237288135594,0.3220338983050847,0.0508474576271186,1.0508474576271187,74,3,3.2644067796610168,0.0553289284688307,81.52,0.8983050847457628,0.0152255099109451,1.5254237288135593,0.728813559322034,61.643835616438345,38.35616438356164,47.777777777777786,28.57142857142857,PC,100.0,81.51609553478713,1.5254237288135593,0.728813559322034,0.3728813559322034,0.8983050847457628,0.0,-1.8888947779344547,-1.9986267321161555,-2.0726925138260737,-1.1724682617784032,-1.2924385593576837,-1.4002902949588374,-1.5828222501780544,-1.209639828691326,-2.331119773126733,-1.896010459151507,-1.215421511524774,-2.176445808151537,-2.1473868179849585,-0.0919302021608996,0.0812360754730967,-2.460802205413213,-0.1490740706338855,-1.982268601210164,-1.875156205752863,-0.1801049832582174,0.1801049832582147,0.0306884696593467,0.2492405864749274,1.3130595928772348,0.0806529582557327,-1.982268601210164,-1.875156205752863,-2.192912608798951,-2.460802205413213,0.0,1,Ala-pivot,184,79,2004-05-10,Italià,True,21,23.334120982986768,0,0
17,3124,3554667,1137.8575544174137,6.697823303457106,2.518886043533931,5.795774647887324,0.5108834827144686,1.7954545454545454,1.149167733674776,1.8367477592829704,,,1.0620998719590269,1.3473111395646606,0.7400768245838668,0.2445582586427656,1.8444302176696543,17,0,7.877784891165173,0.0025216981085675,85.02,2.3319462227912933,0.0007464616590241,4.000320102432779,2.0080025608194623,69.02131889981223,30.97868110018778,50.196047051292304,28.454269923337492,PC,60.50129645635264,85.02165768665026,4.000320102432779,2.0080025608194623,0.9846350832266324,2.3319462227912933,0.0,0.210113592237235,0.346109260252289,0.0818878066054404,-0.3064060080338561,-0.3436882942688084,0.0788599775482811,0.14913212863508,-0.1038954784696038,0.0442136693414969,-0.0102057894672917,1.0835714455047436,0.1755405839612666,0.0882049654942117,-0.8064426182089419,0.5780086532458222,0.1931473294375303,-0.8047159138541696,0.4201234193668897,0.5972463112330394,0.5312983402584049,-0.5312983402584053,0.5743591776674294,0.22617936546553,-0.2019577220063697,0.578198356903323,0.4201234193668897,0.5972463112330394,0.373535939858258,0.1931473294375303,0.0,2,Escolta,190,76,1996-10-17,Serbi,False,29,21.05263157894737,0,0
