player_feb_id,player_name,pts_per36,ast_per36,trb_per36,stl_per36,blk_per36,tov_per36,fga_per36,3pa_per36,2pa_per36,fg2_pct,fg3_pct,ft_pct,usage_2p,usage_3p,oer,der,true_shooting_pct,orb,drb,pf
1002585,J. VARO BARBANCHO,0.42403273000872255,-0.07767787168656738,-0.24551261936935925,0.03320175988025304,-0.3846477985150733,-0.5317843916051093,0.8526454382440917,1.4172690123581038,-0.45123680020781487,0.6160318177480438,0.5466843101814206,-0.06844451228954593,-0.9029173003799627,1.132128516755891,-0.35987157571925904,-0.05419293830306437,-0.18898126617096422,-0.5534902826939084,0.15235524736421324,-0.5140665235805997
1042047,E. SUAREZ REIZABAL,-0.1106561256070143,0.051118910842392486,-0.44148195868585505,1.0112966677699111,-0.3162517690707122,0.3672227788606201,-0.06334703587455769,1.2640094314079247,-1.3433456136548623,-1.129433827900302,0.5034006843990332,0.8853236325476306,-1.5318217235116944,1.7707726330459943,-0.4347820637984816,-0.2770600929469918,0.3513318672450561,-1.1365899028386695,-0.1758241916500133,-1.4893473755142932
1042406,Á. MARTÍN DE SOTO MORENO,-0.07578923086969243,1.436029952737012,0.5613283983733907,1.9565761592188833,-0.5653196617850618,0.41105279980516723,-0.14124590204345636,0.5920049114390062,-0.7566018233781268,-0.512514979841401,0.798281978045464,-0.27917028541199873,-0.8285530248286235,1.0566125793634595,0.07208148668662158,-1.3380864272043305,0.20196300654270583,0.2136261713488916,1.0268805180842835,0.8374256742259901
1047970,D. SUKA-UMU MARTIN,-0.7077391179951297,-0.022858184268423797,-0.7968064471325987,0.1603888524750111,0.23297814966984826,-1.7550371718977673,-0.8062038608429967,0.315083603380998,-1.2376427107731143,0.30118273383135624,1.4125809732758077,-0.43499878897723254,-1.060389909796785,1.2920398670054316,0.5719797734128113,-0.5428852290905287,0.8069386094640857,-1.0393828482879428,-0.1430262761710445,1.4817623759536875
1049503,F. SERRA DE MUNTER,-1.6653697895737682,-0.7082203345201911,-1.4335690998169581,-0.800730336260258,-0.7296810965131912,-0.41371505709858003,-1.564731059690792,-0.8982526303523422,-0.8839667550514809,-1.6601055353507923,-0.29047326445849,-1.5382664958924401,-0.27094323273772036,-0.3100905284133866,-1.578623176585591,3.0682642572881074,-0.6030360416566068,-1.2456306462309539,-1.160546164252249,-1.3063215391335583
1051598,X. GUIA HORMIGON,-1.3963399698927608,4.182057032306656,-0.1212388864214558,-0.40230710963347444,-0.7296810965131912,1.6412031164053973,-1.8021182640052185,-0.8334500952959755,-1.22026281535799,-0.11392524112108482,-0.0054074107490527665,-1.3321633699103421,-0.5339689368789663,-0.23104309701486833,-0.6927851022026545,-1.8613417107646906,-0.33635647777324645,-1.0329618481868226,-0.06271787113935881,-1.072444071671586
1065612,E. MAÑES CARRETERO,1.1933719452029756,1.4941095824397375,1.0806473620423558,-1.0409282718044024,-0.20687412304536654,1.044809542232948,1.127186667296937,0.5575543772862411,0.7267991253427947,0.18351097059525665,0.39731843614225404,1.8808930480563413,0.024894601607269858,0.1899478126078453,-0.24473584530170828,-0.32659815925536007,0.13558742355564524,-0.264146739908878,2.1563501189987586,0.2246959443499937
1068988,M. MAÑES CARRETERO,1.0556525341843723,0.04187956936817208,0.793614187130889,-0.8876496109370794,0.42160834848543216,-0.07214273882935854,0.9957449785839084,0.9490083779858699,0.1830542480319274,0.0409598684962769,1.0378588366966137,0.9424128358298556,-0.3831213478008817,0.6042826079404183,0.10590700429940965,-0.7469252042850876,0.41918315059856487,0.40979563025124305,1.2384369357431992,0.1422719111291845
1072122,R. DIAZ SANCHEZ,-0.04796663065283934,-0.836654233628549,0.047939466471814504,-0.8062680271693806,-0.09386396438202994,-1.51664973612354,-0.387242145115894,0.6457763469656619,-1.0916387879114535,-0.7153624242181594,1.0304588428147743,-0.16714848100116533,-1.0213383897006598,1.252383565309567,0.923569548905031,0.3554658080495704,0.5936654285106595,-0.23771337778059956,-0.1651550859274108,-0.06209900818230166
1074113,J. GALVE NAVARRO,-0.27032253859508576,2.6913867625461454,-1.0011151781671919,-0.4585383899342348,-0.7296810965131912,0.2521686051208802,-0.6013891150024664,1.0215366131571024,-1.7140663557302867,-2.4072603921343947,1.302417937612703,0.40638199907147005,-1.9370951057490282,2.0442546175092673,-0.24995688812166575,-0.042926481607871665,0.6185215998179949,-0.9338818564865377,-0.6839412816267042,-0.6723097932464258
1074329,C. MARZO CHECA,-0.11075514056025958,2.4000298576475156,-0.7068225555917382,-0.6483888974515424,-0.42941283476765507,0.059107880975130804,-0.7106721190722689,-0.05348399808177334,-0.7579257821638854,0.24928974465534467,1.0503119155371308,-0.34791950402902094,-0.5945652553083717,0.8136381150218548,0.5633408624567152,0.28195547471463783,1.0237217327587702,-0.5739264558461586,-0.6716138998321184,-1.213419190491737
1075720,M. RAVENTOS FERRES,-0.5402339905877147,0.48121567873795085,-0.03659622476474545,0.6153242531665072,-0.4704916865652266,-0.27404051573473764,-0.9294448972823995,0.6629486740482853,-1.7281913356032836,-2.171734151307607,1.889706436119253,-1.3146324958050386,-1.8236719339370124,2.0671426582367967,0.19054747378616416,-0.09969789340219161,1.0000805964698918,-0.9159244674144402,-0.10346369109677482,1.6802396150242622
