cluster,scaled_pts,scaled_fgm,scaled_fga,scaled_3pm,scaled_3pa,scaled_ftm,scaled_fta,scaled_ast,scaled_tov,scaled_stl,scaled_blk,scaled_pf,scaled_possessions,scaled_possessions_per_match,scaled_oer,scaled_def_contribution,scaled_def_per_match,scaled_fg2a,scaled_fg2m,scaled_pct_2pa,scaled_pct_3pa,scaled_fg2_pct,scaled_fg3_pct,scaled_best_zone_pct,scaled_OER,scaled_fga_2,scaled_fgm_2,scaled_defensive_contribution,scaled_total_defensive_actions,scaled_best_zone_efficiency
0,2.0388119500827164,1.6477377183879174,1.9343277766178606,1.1410054959538674,1.3762172525603418,2.864426756761676,2.6963492895970194,2.355571942717357,2.3486806347595794,2.286261108685216,-0.3070845774054273,1.6922065098295007,2.193499356269997,1.1369274186964227,0.3134417718262913,2.3947177021368344,1.1111795053901283,1.702690566882535,1.4526620747407892,-0.05669886694903612,0.05669886694903459,-0.39822920112786525,-0.21998238893563368,-0.5121469168108085,0.3134379114900566,1.702690566882535,1.4526620747407892,2.0176588575342,2.3947177021368344,0.0
1,-1.410715106472556,-1.469789243095532,-1.3618178473123015,-0.9094745952359138,-0.8502470898015377,-1.0853083546663338,-1.1431039105539966,-1.0131820648594703,-1.2109982155629255,-1.0232230786251377,-0.43102203431149233,-0.994343078191787,-1.3707083624339589,0.5621060941088791,-0.9967604182937168,-1.2628130770192143,0.6723884207878049,-1.3014731276871276,-1.3537178790051232,0.03144637512302859,-0.03144637512303,-0.3451037662929402,-0.8303933818005107,0.13288558044090712,-0.9966647090195333,-1.3014731276871276,-1.3537178790051232,-1.1039514695198915,-1.2628130770192143,0.0
2,0.3429435189119974,0.3918297571355535,0.3335070935131306,0.23365743196945823,0.19601223032514722,0.16993140185773375,0.20221373051175143,0.18171753395710913,0.25102252173496165,0.19023258468952453,0.17217321319569456,0.22323480184718025,0.3178188973487675,-0.27790120800137996,0.32398610405677986,0.2657090628663335,-0.3143944873312748,0.3293029308707022,0.3655930249625947,-0.006829256060979412,0.006829256060977981,0.14889328111115302,0.30477323344768603,-0.009108976036633609,0.3239530936089629,0.3293029308707022,0.3655930249625947,0.23777595624357026,0.2657090628663335,0.0
